Link,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6416973/Painting-and-Calligraphy-1972,Painting and Calligraphy,1972,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"125,575","188,363",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417008/Narcissus-1956,Narcissus,1956,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"18,836","34,533","57,764",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417080/Butterfly-1981,Butterfly,1981,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"62,787","94,181","90,257",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417081/Flora-and-Butterfly-1949,Flora and Butterfly,1949,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"188,363","345,333","252,721",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417082/Landscape-1968,Landscape,1968,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"345,333","502,303",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417083/Sun-and-Moon-Lake-1978,Sun and Moon Lake,1978,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"313,939","470,909",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417084/Landscape-1948,Landscape,1948,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"188,363","282,545","216,618",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417085/Clouds-1946,Clouds,1946,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"345,333","502,303",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417086/Pine-and-Boat-1977,Pine and Boat,1977,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"156,969","282,545",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417087/Lotus-Pond-,Lotus Pond,N/A,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"392,424","549,394",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417088/Hermit-at-The-Lotus-Pond-1965,Hermit at The Lotus Pond,1965,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"235,454","392,424",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417130/Hermit-and-Pine-1931,Hermit and Pine,1931,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"78,484","125,575",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417131/Hermit-1935,Hermit,1935,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"75,345","106,739",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417132/Hermit-1938,Hermit,1938,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"59,648","91,042",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417133/Landscape-and-Hermit-1944,Landscape and Hermit,1944,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"54,939","86,333","63,180",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417134/Stream-1939,Stream,1939,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"188,363","282,545","297,850",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417187/Lady-Playing-Pipa-on-A-Boat-,Lady Playing Pipa on A Boat,N/A,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"78,484","125,575",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417248/Vase-,Vase,N/A,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"54,939","86,333",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417256/Various-Subjects-1937,Various Subjects,1937,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"310,800","470,909",N/A,Bought In
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Huang-Binhong-6417259/Plants,-Landscape,-Figures-and-Calligraphy-1936","Plants, Landscape, Figures and Calligraphy",1936,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"706,364","863,334",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6417332/Calligraphy-in-Running-Script-1930,Calligraphy in Running Script,1930,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"23,545","31,393","54,154",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6006273/Hanging-gibbon-1974,Hanging gibbon,1974,Prints,"November 13, 2015",Christie's South Kensington,Chinese Ceramics and Works of Art,761,"1,523","3,237",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6006285/Scholar-and-Cow-boy-1937,Scholar and Cow boy,1937,Works on Paper,"November 13, 2015",Christie's South Kensington,Chinese Ceramics and Works of Art,"12,187","15,234","20,947",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094302/Lotus-1969,Lotus,1969,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"125,800","157,250","298,381",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094313/Verdant-mountains-1979,Verdant mountains,1979,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"597,550","707,625","904,187",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094319/Orchid-,Orchid,N/A,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"12,580","15,725","56,059",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094320/Boating-by-the-cliff-1951,Boating by the cliff,1951,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"23,587","34,595","74,143",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094322/The-taroko-1959,The taroko,1959,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"12,580","15,725","54,251",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094325/Landscape-1967,Landscape,1967,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"125,800","157,250","343,591",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094332/Scholar-fishing-1947,Scholar fishing,1947,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"235,875","314,500","397,842",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094334/Lotus-1979,Lotus,1979,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"55,037","66,045","81,376",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6094345/New-year-decorations-1972,New year decorations,1972,Works on Paper,"November 13, 2015",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy - Part I,"94,350","110,075",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420214/Calligraphy-in-Running-Script-1978,Calligraphy in Running Script,1978,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Grace from Dafengtang Studio - Painting and 
Calligraphy by Chang Dai-chien and His School","38,712","64,520","45,680",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Pang-Yuanji-6420252/Landscape-Seven-character-Poem-in-Running-Script-Folding-Fan-1939,Landscape-Seven-character Poem in Running Script Folding Fan,1939,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Grace from Dafengtang Studio - Painting and 
Calligraphy by Chang Dai-chien and His School","10,323","15,484","25,885",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420253/Bamboo-and-Chrysanthumum-Calligrpahy-,Bamboo and Chrysanthumum-Calligrpahy,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Grace from Dafengtang Studio - Painting and 
Calligraphy by Chang Dai-chien and His School","15,484","23,227",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420254/Peony-1982,Peony,1982,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Grace from Dafengtang Studio - Painting and 
Calligraphy by Chang Dai-chien and His School","64,520","103,232",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420255/Bamboo-and-Chrysanthmum-1980,Bamboo and Chrysanthmum,1980,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Grace from Dafengtang Studio - Painting and 
Calligraphy by Chang Dai-chien and His School","77,424","103,232",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Huang-Junbi-6420257/Poet-at-Riverbank-1976,Poet at Riverbank,1976,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Grace from Dafengtang Studio - Painting and 
Calligraphy by Chang Dai-chien and His School","51,616","77,424",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420258/Photo-,Photo,N/A,Photographs,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Grace from Dafengtang Studio - Painting and 
Calligraphy by Chang Dai-chien and His School","10,323","15,484",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420433/Plum-and-orchid-1956,Plum and orchid,1956,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (I)","6,452","10,323","42,635",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420493/Album-,Album,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (I)","10,323","15,484","83,747",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420494/Hermit-under-willow-,Hermit under willow,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (I)","38,712","51,616",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420498/Hermit-,Hermit,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (I)","87,747","113,556",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420501/Spring-mountain-1960,Spring mountain,1960,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (I)","154,849","232,273","319,763",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6420503/Hermit-1959,Hermit,1959,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (I)","77,424","103,232",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6422229/Switzerland-Landscape-,Switzerland Landscape,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","387,122","645,204",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6422335/Landscape-,Landscape,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","38,712","51,616",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6422336/Seven-character-Poem-in-Running-Script-,Seven-character Poem in Running Script,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","23,227","36,131",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Du-Jingwu-6422337/Calligraphy-1931,Calligraphy,1931,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","15,484","23,227",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6422378/Radish-,Radish,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","10,323","15,484",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6422435/Eight-character-Couplet-in-Running-Script-1948,Eight-character Couplet in Running Script,1948,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","23,227","36,131",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6422436/Seven-character-Couplet-in-Running-Script-1932,Seven-character Couplet in Running Script,1932,Works on Paper,"October 07, 2015",China Guardian Hong Kong,"China Guardian Hong Kong
 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four 
Seas (II)","10,323","15,484","12,181",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961071/Peony-blossoms-in-spring-1962,Peony blossoms in spring,1962,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"64,516","77,420","137,098",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961076/Boating-under-the-Cliffs-1973,Boating under the Cliffs,1973,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"45,161","64,516","56,452",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961079/Lotus-in-the-wind-1973,Lotus in the wind,1973,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"903,237","1,161,305","3,184,557",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961083/Poem-in-Xingshu-1970,Poem in Xingshu,1970,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"23,226","32,258","29,032",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961136/Herbaceous-peonies-1949,Herbaceous peonies,1949,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"36,129","45,161","64,516",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Yu-Feian-5961205/Windflowers-on-Mount-Hua-1935,Windflowers on Mount Hua,1935,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"116,130","154,840","145,163",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961208/Budding-Lotus-1968,Budding Lotus,1968,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"154,840","193,550","289,035",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961209/Summer-Mountains-in-the-Clouds-1979,Summer Mountains in the Clouds,1979,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"361,294","451,618","552,265",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961210/Misty-Mountains-in-Solitude-1973,Misty Mountains in Solitude,1973,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"283,874","387,101","567,749",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961223/Spring-clouds-on-a-rural-river-1965,Spring clouds on a rural river,1965,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"1,032,271","1,548,407","1,249,048",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961225/Leisure-by-the-lake-1934,Leisure by the lake,1934,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"30,968","38,710","56,452",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961241/Scholar-strolling-by-the-stream-,Scholar strolling by the stream,N/A,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"32,258","45,161",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961288/Lady-with-a-Fan-1944,Lady with a Fan,1944,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"387,101","516,135","474,844",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961306/Lotus-Pond-1979,Lotus Pond,1979,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"1,548,407","2,322,610","2,874,875",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961321/Strolling-in-the-Lush-Mountains-1973,Strolling in the Lush Mountains,1973,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"283,874","387,101","583,233",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961328/Sailing-by-the-Cliffs-1963,Sailing by the Cliffs,1963,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"129,033","193,550",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5961331/Pine-on-Mount-Huang-1947,Pine on Mount Huang,1947,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"283,874","361,294",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5995489/Various-subjects-,Various subjects,N/A,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"45,164","90,328","79,179",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5995524/Dwelling-in-the-mountain-1978,Dwelling in the mountain,1978,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"64,520","103,232","76,134",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5995525/The-lady-1948,The lady,1948,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"154,849","193,561","266,469",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5995526/Mount-Huang-1933,Mount Huang,1933,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"154,849","206,465","182,721",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5995527/Landscape-1979,Landscape,1979,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"296,794","361,314",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5995529/Mount-Huang-1938,Mount Huang,1938,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"154,849","193,561",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998692/Peony-1965,Peony,1965,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"19,356","45,164","106,587",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998693/Pomegranate-1963,Pomegranate,1963,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"38,712","90,328","140,086",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998694/Daffodils-1963,Daffodils,1963,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"49,035","74,843","106,587",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998695/Lotus-,Lotus,N/A,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"90,328","129,040","175,108",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998705/Chinese-peonies-,Chinese peonies,N/A,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"77,424","103,232","91,360",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998753/Sailing-by-mountains-1974,Sailing by mountains,1974,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"154,849","232,273","182,721",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998756/Figure-1962,Figure,1962,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"232,273","296,794","350,217",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998764/Figures-1963,Figures,1963,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"903,286","1,225,888","1,065,878",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998766/Plum-blossom-,Plum blossom,N/A,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"12,904","25,808","19,794",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998892/Flowers-and-rock-,Flowers and rock,N/A,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"23,227","36,131",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5998894/Chicks-and-the-red-flower-1955,Chicks and the red flower,1955,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"19,356","32,260","22,840",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5954567/Untitled---Mushrooms-and-onions-,Untitled - Mushrooms and onions,N/A,Works on Paper,"September 23, 2015",Maynards Vancouver,"Antiques, International & Asian Art Auction","45,204","67,806","54,245",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5957745/Mountainous-landscape-with-a-scholar-standing-gazing-into-the-distance-,Mountainous landscape with a scholar standing gazing into the distance,N/A,Works on Paper,"September 21, 2015",Leslie Hindman Auctioneers Chicago,Asian Works of Art,"2,000","4,000","2,750",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Shanzi-6184186/Flowers-,Flowers,N/A,Works on Paper,"September 20, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy IV","2,360","3,934","7,239",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6184251/Landscape-,Landscape,N/A,Works on Paper,"September 20, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy IV","9,442","14,163",N/A,Bought In
