Yang Ying-Feng ,1926,1997,East and West Gate,1973,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"3,870","7,740","10,481",Premium
Yves Klein ,1928,1962,Table Bleue,1963,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"19,350","25,800","35,475",Premium
Yves Klein ,1928,1962,La Terre Bleue,1957,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"25,800","32,250","61,275",Premium
Allora & Calzadilla est 1995,N/A,N/A,Solar Catastrophe,2011,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"103,200","154,800","136,740",Premium
James Turrell ,1943,,Magnetron Series: Pancho,2000,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"103,200","154,800","136,740",Premium
Robert Indiana ,1928,,Hope (Red),2009,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"103,200","193,500","129,000",Premium
Liu Jianhua ,1962,,Colour Ceramic Series - Play 1,2005,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"10,320","15,480","20,962",Premium
Kohei Nawa ,1975,,Pixcell - Trump #3 (Royal Straight Flush-club) and Trump #4 (Royal Straight Flush-diamond),2006,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"10,320","15,480","13,706",Premium
Zhang Hui ,1969,,Beijing Wa-wa - Sparkler,2006,Sculpture,20140610,Sotheby's Hong Kong,Boundless: Contemporary Art,"7,740","10,320","24,187",Premium
Chen Guozhi Circa ,1800,1860,Landscape,1829,Sculpture,20140527,Sotheby's Hong Kong,"Chinese Ceramics and Works of Art, Collections","19,350","25,800","61,275",Premium
Attributed to Shisou Workshop 16th/17th C,N/A,N/A,A Large Figure of a Buddhist Acolyte,N/A,Sculpture,20140408,Sotheby's Hong Kong,"Water, Pine and Stone Retreat Collection: Later Bronzes","180,600","322,500","221,880",Premium
Attributed to Shisou Workshop 16th/17th C,N/A,N/A,A Large Figure of an Official,N/A,Sculpture,20140408,Sotheby's Hong Kong,"Water, Pine and Stone Retreat Collection: Later Bronzes","180,600","322,500",N/A,Bought In
Chinese School,N/A,N/A,An Extremely Rare and Important Massive Figure of Bodhisattva Avalokitesvara,N/A,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"3,870,000","5,160,000",N/A,Bought In
Chinese School 12th C,N/A,N/A,Figure of Luohan Kasyapa,N/A,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"645,000","903,000",N/A,Bought In
Chinese School 15th C,N/A,N/A,Recumbent Lion Paperweight,N/A,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"258,000","387,000",N/A,Bought In
Chinese School 15th C,N/A,N/A,Standing Figure of a Ram,N/A,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"206,400","309,600",N/A,Bought In
Chinese School 15th C,N/A,N/A,A Naturalistically Cast Gilt-Bronze Duck Incense Burner and Cover,N/A,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"2,580,000","3,225,000","3,771,960",Premium
Chinese School 15th C,N/A,N/A,A Naturalistically Cast Bronze Recumbent Deer,1474,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"1,935,000","2,580,000",N/A,Bought In
Chinese School 15th C,N/A,N/A,Figure of a Seated Luohan,1496,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"516,000","774,000",N/A,Bought In
Chinese School 17th C,N/A,N/A,Avalokitesvara Seated on a Lotus Base,1660,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"1,290,000","1,548,000","2,543,880",Premium
Chinese School 17/18th C,N/A,N/A,A Massive Gilt-Splashed Bronze 'Mythical Beast' Covered Censer,N/A,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"322,500","451,500",N/A,Bought In
Chinese School,N/A,N/A,A Gilt-Bronze Figure of a Water Buffalo,N/A,Sculpture,20140408,Sotheby's Hong Kong,Gods and Beasts - Gilt Bronzes from the Speelman Collection,"51,600","77,400","64,500",Premium
Kawayan de Guia ,1979,,Untitled,2011,Sculpture,20140406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"10,311","19,334",N/A,Bought In
Indieguerillas ,1999,,Gangster Nation,2013,Sculpture,20140406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"15,467","23,201",N/A,Bought In
Ronald Ventura ,1973,,Thy Kingdom,N/A,Sculpture,20140406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"20,623","32,224","96,674",Premium
Yang Fudong ,1971,,After all I didn't Force you,1998,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"23,201","32,224","88,618",Premium
Qiu Anxiong ,1972,,In the Sky,N/A,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"10,311","15,467","22,557",Premium
Yayoi Kusama ,1929,,Hat,1988,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"15,467","28,357","19,334",Premium
Chinatsu Ban ,1973,,Flapping Underpants (Set of Three),2005,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"12,889","19,334","27,391",Premium
Ai Weiwei ,1957,,Divina Proportione,2010,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"232,019","322,249","299,047",Premium
Wang Keping ,1949,,Untitled,N/A,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"19,334","25,779",N/A,Bought In
Wang Keping ,1949,,Untitled,N/A,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"19,334","25,779","48,337",Premium
Kohei Nawa ,1975,,Panda,N/A,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"38,669","51,559","67,672",Premium
Kohei Nawa ,1975,,Pixcell (Deer),2008,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"45,114","58,004",N/A,Bought In
Sui Jianguo ,1956,,Made in China (Five Works),2007,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"23,201","32,224",N/A,Bought In
Noh Sang Kyoon ,1958,,For the Worshipers (M-wine),2007,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"19,334","32,224",N/A,Bought In
Li Chen ,1963,,Avalokitesvara,1999,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"103,119","154,679","206,239",Premium
Zhu Wei ,1966,,"China, China",2008,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"70,895","83,784","128,899",Premium
Wang Keping ,1949,,Untitled,N/A,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"19,334","32,224","45,114",Premium
Sui Jianguo ,1956,,Legacy Mantle,N/A,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"15,467","23,201","20,140",Premium
Yue Minjun ,1962,,Contemporary Terracotta Warrior Series No. 6,2005,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"83,784","109,564","128,899",Premium
Wang Guangyi ,1957,,A Man with Calligraphy Brush,2005,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"32,224","45,114","67,672",Premium
Wang Jianwei ,1958,,Connection,2000,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"15,467","25,779","35,447",Premium
Song Dong ,1966,,Burning Mirror,2001,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"20,623","32,224","19,334",Premium
Yoshitomo Nara ,1959,,Sleepless Night sitting,N/A,Sculpture,20140406,Sotheby's Hong Kong,Contemporary Asian Art,"11,600","15,467","27,391",Premium
Tony Wong ,1948,2012,Desire,1977,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"11,600","19,334","19,334",Premium
Tony Wong ,1948,2012,Birth,1966,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"10,311","15,467","20,946",Premium
Xiong Bingming ,1922,2002,Peace Dove,N/A,Circa 1959 Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"45,114","70,895","48,337",Premium
Xiong Bingming ,1922,2002,Standing Horse,1959,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"48,981","61,871","120,843",Premium
Ju Ming ,1938,,Taichi Series - Kicking,1991,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"322,249","451,149","701,215",Premium
Ju Ming ,1938,,Fly to Strike,1986,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"193,349","232,019","237,175",Premium
Ju Ming ,1938,,Horse,2000,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"128,899","193,349","376,387",Premium
Ju Ming ,1938,,Mother and Son,2009,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"45,114","58,004","64,449",Premium
Ju Ming ,1938,,Swimming Series,2008,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"54,137","64,449","72,506",Premium
Ju Ming ,1938,,Dog,1989,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"10,311","15,467","30,613",Premium
Fei Mingjie ,1949,,Cherries,1996,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"10,311","12,889","24,168",Premium
Zhu Bingren ,1944,,Spirit Deer _7,2013,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"61,871","74,761","77,339",Premium
Wu de Chun ,1953,,Cavalier,2009,Sculpture,20140406,Sotheby's Hong Kong,20th Century Chinese Art,"36,091","48,981",N/A,Bought In
But Mochtar ,1930,1986,Patung Elemen Estetik (Study of Esthetic Principles),N/A,Sculpture,20140405,Sotheby's Hong Kong,Modern and Contemporary Asian Art - Evening Sale,"64,449","90,229","469,195",Premium
Ju Ming ,1938,,Taichi Series - Turn Stomp,1991,Sculpture,20140405,Sotheby's Hong Kong,Modern and Contemporary Asian Art - Evening Sale,"386,699","451,149","654,811",Premium
Ju Ming ,1938,,Taichi Series - Single Whip,1988,Sculpture,20140405,Sotheby's Hong Kong,Modern and Contemporary Asian Art - Evening Sale,"773,399","1,031,199","1,474,615",Premium
Ai Weiwei ,1957,,Map Of China,N/A,Sculpture,20140405,Sotheby's Hong Kong,Modern and Contemporary Asian Art - Evening Sale,"773,399","1,031,199","1,165,255",Premium
Do-Ho Suh ,1962,,Karma,N/A,Sculpture,20140405,Sotheby's Hong Kong,Modern and Contemporary Asian Art - Evening Sale,"451,149","708,949","778,555",Premium
Jeff Koons ,1955,,Balloon Dog (Red),1995,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"8,372","10,948","22,540",Premium
Ju Ming ,1938,,Taichi Series,1996,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"51,520","64,400","99,820",Premium
Zhu Wei ,1966,,China China,2008,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"70,840","85,008","112,700",Premium
Keith Haring ,1958,1990,Self-portrait,1989,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"154,560","231,840",N/A,Bought In
Bernar Venet ,1941,,224.5° Arc X 5,1998,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"48,944","57,960","61,180",Premium
Ivan Navarro ,1972,,Come,2010,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"25,760","38,640","72,450",Premium
Jenny Holzer ,1950,,Selections From Survival: Finding Extreme Pleasure Will Make You A Better Person If You Are Careful About What Thrills You,1983,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"70,840","83,720","88,550",Premium
Campana Brothers 20th/21st C,N/A,N/A,Panda Puff,2010,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"12,880","19,320","19,320",Premium
Campana Brothers 20th/21st C,N/A,N/A,Cake Stool,2008,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"19,320","25,760","24,150",Premium
Francois-Xavier Lalanne ,1927,2008,Lampe Pigeon,N/A,Circa 1991 Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"23,184","32,200","28,980",Premium
Claude Lalanne ,1924,,Broche Gingko,1991,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"1,030","1,288",N/A,Withdrawn
Joana Vasconcelos ,1971,,Sancho,2011,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"10,304","15,456","12,880",Premium
Joana Vasconcelos ,1971,,Bijou,2008,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"15,456","23,184","19,320",Premium
Liu Jianhua ,1962,,Colour Ceramic Series - Play 1,2005,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"10,304","15,456","20,930",Premium
Chu Teh-Chun ,1920,2014,Untitled,2004,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"12,880","19,320","12,880",Premium
Zao Wou-Ki ,1921,2013,Stele 03,2007,Sculpture,20140123,Sotheby's Hong Kong,Boundless: Contemporary Art,"25,760","38,640","35,420",Premium
Jean Michel Othoniel ,1964,,Precious Stonewall,2013,Sculpture,20131116,Sotheby's Hong Kong,"A Night of Nature, Art and Wine","103,200","154,800","129,000",Premium
Xiang Jing ,1968,,Otherworld Series: Over Yonder,2011,Sculpture,20131116,Sotheby's Hong Kong,"A Night of Nature, Art and Wine","64,500","77,400","96,750",Premium
Wallace Chan ,1956,,Insight Series- Baby's Perspective,2013,Sculpture,20131116,Sotheby's Hong Kong,"A Night of Nature, Art and Wine","774,000","1,161,000","964,920",Premium
Ju Ming ,1938,,Tai Chi Shadow Boxing,1993,Sculpture,20131006,Sotheby's Hong Kong,20th Century Chinese Art,"51,600","64,500","144,480",Premium
Ju Ming ,1938,,Tiger,1989,Sculpture,20131006,Sotheby's Hong Kong,20th Century Chinese Art,"7,740","10,320","32,250",Premium
Ju Ming ,1938,,Swimming Series,2009,Sculpture,20131006,Sotheby's Hong Kong,20th Century Chinese Art,"49,020","61,920","80,625",Premium
Ming Fay ,1943,,Nectarine,1989,Sculpture,20131006,Sotheby's Hong Kong,20th Century Chinese Art,"7,740","12,900","9,675",Premium
Fan Kanglong ,1965,,Rest,1995,Sculpture,20131006,Sotheby's Hong Kong,20th Century Chinese Art,"5,160","7,740",N/A,Bought In
Zao Wou-Ki ,1921,2013,Stčle 08 (Noir Et Rouge),2006,Sculpture,20131006,Sotheby's Hong Kong,20th Century Chinese Art,"38,700","51,600","48,375",Premium
Zao Wou-Ki ,1921,2013,Stčle 09 (Vert Et Noir),2006,Sculpture,20131006,Sotheby's Hong Kong,20th Century Chinese Art,"36,120","49,020","129,000",Premium
Bob Sick Yudhita Agung ,1971,,Haram Land,2010,Sculpture,20131006,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"11,610","19,350",N/A,Bought In
Renato L Barja Jr ,1982,,The Old Couple,2013,Sculpture,20131006,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"5,805","8,385",N/A,Bought In
Erwin Windu Pranata ,1981,,Drowning In Pleasure 2,2013,Sculpture,20131006,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"3,870","6,450","4,837",Premium
Lampu Kansanoh ,1983,,Fearless,2012,Sculpture,20131006,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"1,935","3,225","2,418",Premium
Maria Indria Sari ,1976,,Compartmentalized,2011,Sculpture,20131006,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"2,580","5,160",N/A,Bought In
Angki Purbandono ,1971,,The Plastic Guns - Violence For Beginner,2012,Sculpture,20131006,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"6,192","8,772",N/A,Bought In
Yayoi Kusama ,1929,,Key-chan,2008,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"116,100","193,500",N/A,Bought In
Liu Jianhua ,1962,,Game,2000,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"15,480","23,220","41,925",Premium
Liu Jianhua ,1962,,Youthful Times,2002,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"7,740","10,320","38,700",Premium
Takashi Murakami ,1962,,Cherry Blossoms Blooming,N/A,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"41,280","61,920","51,600",Premium
Takashi Murakami ,1962,,Untitled (Three Works),1998,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"10,320","15,480","22,575",Premium
Takashi Murakami ,1962,,Maquette,N/A,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"25,800","36,120",N/A,Bought In
Yoshitomo Nara ,1959,,Head Vase,N/A,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"19,350","25,800","38,700",Premium
Jaehyo Lee ,1965,,0121-1110=111,2010,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"12,900","23,220","29,025",Premium
Yi Hwan-Kwon ,1974,,Pippi Longstocking,2010,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"20,640","30,960","32,250",Premium
Li Chen ,1963,,Pure Land,1998,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"64,500","103,200","175,440",Premium
Li Chen ,1963,,All In One,1998,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"103,200","154,800","252,840",Premium
Tsang Tsou Choi ,1921,2007,Calligraphy,2002,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"19,350","25,800","237,360",Premium
Yue Minjun ,1962,,Contemporary Terracotta Warrior Series No. 6,2005,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"83,850","109,650","112,875",Premium
Sui Jianguo ,1956,,Dying Slave,N/A,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"32,250","45,150","32,250",Premium
Zhu Wei ,1966,,China China,2008,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"70,950","83,850","88,687",Premium
Sui Jianguo ,1956,,Legacy Mantle,N/A,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"23,220","32,250",N/A,Bought In
Sui Jianguo ,1956,,Legacy Mantle,1999,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"58,050","90,300","80,625",Premium
Freeman Lau Siu Hong ,1958,,Happy City,2007,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"23,220","32,250","29,025",Premium
Ai Weiwei ,1957,,Watermelon,2006,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"51,600","77,400","96,750",Premium
Wang Keping ,1949,,Untitled,N/A,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"12,900","19,350","16,125",Premium
Fang Lijun ,1963,,2005.1.10 (Set Of Thirty Six),2005,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"258,000","387,000","237,360",Premium
Yoshitomo Nara ,1959,,Mori Girl,2012,Sculpture,20131006,Sotheby's Hong Kong,Contemporary Asian Art,"5,160","7,740","10,481",Premium
Ju Ming ,1938,,Lotus Kick,1990,Sculpture,20131005,Sotheby's Hong Kong,Sotheby's Hong Kong 40th Anniversary Evening Sale,"490,200","645,000","624,360",Premium
Hua Tianyou ,1902,1986,Female Body No. 3,1945,Sculpture,20131005,Sotheby's Hong Kong,Sotheby's Hong Kong 40th Anniversary Evening Sale,"116,100","193,500",N/A,Bought In
Takashi Murakami ,1962,,Jellyfish Eyes - Saki,2004,Sculpture,20131005,Sotheby's Hong Kong,Sotheby's Hong Kong 40th Anniversary Evening Sale,"928,800","1,238,400","1,553,160",Premium
Ikki Miyake ,1973,,Yoga - The Embodiment Of Tree,2008,Sculpture,20131005,Sotheby's Hong Kong,Sotheby's Hong Kong 40th Anniversary Evening Sale,"154,800","258,000","423,120",Premium
Attributed to Ruan Yuan ,1764,1849,A 'Dreamstone' Marble Panel Table Screen,N/A,Sculpture,20130408,Sotheby's Hong Kong,"Water, Pine and Stone Retreat Collection, Scholarly Art III","7,728","10,304","12,075",Premium
Uttaporn Nimmalaikaew ,1980,,Area Of Corporeality,2012,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"5,152","7,728","6,440",Premium
Thongchai Srisukprasert ,1963,,Great Hornbill Lady,2012,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"6,182","8,758","11,270",Premium
Dinh Quan ,1964,,My Golden Dream,2010,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"10,304","15,456",N/A,Bought In
Redy Rahadian ,1973,,The Sleep,2012,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"8,372","12,236","19,320",Premium
Lampu Kansanoh ,1983,,Sweet Memory,2011,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"1,932","3,220","8,050",Premium
Yuli Prayitno ,1974,,Off Limits,2011,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"10,948","16,100","12,075",Premium
Erwin Windu Pranata ,1981,,Play American Sweet (M&M) / Play American Sweet (Smarties),2010,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"3,864","6,440","4,830",Premium
Samsul Arifin ,1979,,Education,N/A,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"7,728","10,304","13,685",Premium
Tromarama 20th C,N/A,N/A,Wattt?!,2010,Sculpture,20130406,Sotheby's Hong Kong,Modern and Contemporary Southeast Asian Paintings,"2,576","3,864","3,220",Premium
Chu Teh-Chun ,1920,2014,F36,2006,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"19,320","25,760","30,590",Premium
Zao Wou-Ki ,1921,2013,Stčle 06,2006,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"36,064","48,944","64,400",Premium
Ju Ming ,1938,,Snake,1989,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"7,728","10,304","20,930",Premium
Ju Ming ,1938,,Horse,1990,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"41,216","48,944","48,300",Premium
Ju Ming ,1938,,Taichi Series [Two Works],1982,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"206,080","322,000",N/A,Bought In
Ming Fay ,1943,,Big Red Chili,1981,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"15,456","19,320","22,540",Premium
Marvin Minto Fang ,1955,,Bonsai,2008,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"23,184","36,064","48,300",Premium
Yang Ying-Feng ,1926,1997,Dragon's Shrill In The Cosmic Void,1991,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"15,456","19,320",N/A,Bought In
Ju Ming ,1938,,Living World Series - Swimming,2009,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"46,368","59,248","72,450",Premium
Lai Tsun Tsun ,1953,,Dragonfly,2005,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"23,184","32,200",N/A,Bought In
Ye Hongxing ,1972,,Guai Guai No. 24,2009,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"10,304","15,456","11,270",Premium
Hsiung Ping-Ming ,1922,2002,A Cow With a Big Belly,1962,Sculpture,20130406,Sotheby's Hong Kong,20th Century Chinese Art,"57,960","70,840","72,450",Premium
Yoshitomo Nara ,1959,,Slash With a Knife,1999,Sculpture,20130405,Sotheby's Hong Kong,You are not Alone - Yoshitomo Nara works from The Kurokochi collection,386,644,"4,508",Premium
Yoshitomo Nara ,1959,,Slash With a Knife,2001,Sculpture,20130405,Sotheby's Hong Kong,You are not Alone - Yoshitomo Nara works from The Kurokochi collection,386,644,"2,898",Premium
Yoshitomo Nara ,1959,,Lonesome Puppy,2000,Sculpture,20130405,Sotheby's Hong Kong,You are not Alone - Yoshitomo Nara works from The Kurokochi collection,386,644,"3,864",Premium
Yoshitomo Nara ,1959,,Hell Cat,2000,Sculpture,20130405,Sotheby's Hong Kong,You are not Alone - Yoshitomo Nara works from The Kurokochi collection,386,644,"4,186",Premium
Yoshitomo Nara ,1959,,Lonesome Puppy,2000,Sculpture,20130405,Sotheby's Hong Kong,You are not Alone - Yoshitomo Nara works from The Kurokochi collection,386,644,"4,830",Premium
Yoshitomo Nara ,1959,,Walk On (Two Works),1000,Sculpture,20130405,Sotheby's Hong Kong,You are not Alone - Yoshitomo Nara works from The Kurokochi collection,515,772,"4,508",Premium
Yoshitomo Nara ,1959,,Sleepless Night (Sitting),2007,Sculpture,20130405,Sotheby's Hong Kong,You are not Alone - Yoshitomo Nara works from The Kurokochi collection,"7,728","12,880","45,080",Premium
Wang Keping ,1949,,Buste,1999,Sculpture,20130405,Sotheby's Hong Kong,In Transition ? The Didier Hirsch Collection of Contemporary Chinese Art from the 1990s,"10,304","12,880","12,880",Premium
Wang Keping ,1949,,Figure,2005,Sculpture,20130405,Sotheby's Hong Kong,In Transition ? The Didier Hirsch Collection of Contemporary Chinese Art from the 1990s,"7,728","12,880","15,295",Premium
Yayoi Kusama ,1929,,Pumpkin,1998,Sculpture,20130405,Sotheby's Hong Kong,Contemporary Asian Art,"12,880","25,760","41,860",Premium
Yayoi Kusama ,1929,,Pollen,1986,Sculpture,20130405,Sotheby's Hong Kong,Contemporary Asian Art,"154,560","231,840","267,904",Premium
Zhang Huan ,1965,,Rubens,2001,Sculpture,20130405,Sotheby's Hong Kong,Contemporary Asian Art,"103,040","154,560",N/A,Bought In
Wang Keping ,1949,,Untitled,N/A,Sculpture,20130405,Sotheby's Hong Kong,Contemporary Asian Art,"19,320","32,200","24,150",Premium
Ji Yong Ho ,1978,,Buffalo Head No. 5,2009,Sculpture,20130405,Sotheby's Hong Kong,Contemporary Asian Art,"12,880","19,320",N/A,Bought In
Do-Ho Suh ,1962,,Floor Module,1999,Sculpture,20130405,Sotheby's Hong Kong,Contemporary Asian Art,"64,400","103,040",N/A,Bought In
Yi Hwan-Kwon ,1974,,Children Of My Next Door (Two Works),N/A,Sculpture,20130405,Sotheby's Hong Kong,Contemporary Asian Art,"7,728","10,304","27,370",Premium
Ju Ming ,1938,,Taichi Series,1993,Sculpture,20121203,Sotheby's Hong Kong,Boundless: Contemporary Art,"154,800","283,800","188,340",Premium
Fernando Botero ,1932,,Ballerina,2003,Sculpture,20121203,Sotheby's Hong Kong,Boundless: Contemporary Art,"354,750","451,500","482,460",Premium
Zhu Wei ,1966,,China China,2008,Sculpture,20121203,Sotheby's Hong Kong,Boundless: Contemporary Art,"70,950","85,140","126,420",Premium
Ju Ming ,1938,,Taichi Series,1991,Sculpture,20121203,Sotheby's Hong Kong,Boundless: Contemporary Art,"412,800","670,800","497,940",Premium
Fernando Botero ,1932,,Femme Nue Allongée (Reclining Nude),2000,Sculpture,20121203,Sotheby's Hong Kong,Boundless: Contemporary Art,"412,800","593,400",N/A,Bought In
Arman ,1928,2005,Birds Of Paradise,1984,Sculpture,20121203,Sotheby's Hong Kong,Boundless: Contemporary Art,"19,350","32,250",N/A,Bought In
